 42118, 4241824, 42811, 1036,   -109799,    214279,    -35071,     -5595,   -110259,     54199, 37640, 4052789, 42370,  990,    -23302,      -621,    -21426,      -483,     -5997,     -2099
 33896, 3554767, 37890,  868,    -48245,    286394,    -36911,      3080,    -96883,     82522, 31048, 3249258, 33953,  793,    -24890,      9859,    -23260,      9377,     -4834,      -225
 28630, 2993809, 31360,  730,     60654,    309434,    -41202,     40431,    -71960,    186394, 26870, 2787039, 28815,  681,    -21674,     26854,    -20312,     23396,     -4525,     13183
 25258, 2618399, 27375,  639,    148397,    340041,     -9454,     27004,     21626,    147730, 24009, 2470056, 25438,  603,    -21405,     29349,    -18458,     27232,    -12603,      4834
 22709, 2349425, 24361,  574,    277452,    279303,    -25598,     56392,     22633,    214484, 22355, 2261332, 22933,  553,     -6026,     35103,     -6145,     32119,      2630,      5175
 22296, 2270591, 23255,  554,    312708,    265935,    -24920,     53566,     33675,    206340, 22809, 2299516, 23156,  562,    -15411,     41007,    -13082,     35597,    -10352,     18487
 22611, 2286151, 23289,  558,    286625,    253970,     -3433,     72433,     70424,    245123, 22639, 2282225, 22957,  557,    -15336,     39302,    -12766,     35288,    -12553,     15627
 22604, 2284501, 23258,  558,    268512,    284818,     14624,     43569,    111451,    171707, 22676, 2286829, 22985,  558,    -10233,     31173,     -9448,     29863,     -3416,      1602
 22618, 2283745, 23227,  558,    286363,    293936,     -8377,     29087,     61178,    143841, 22699, 2286992, 22975,  558,     -6613,     35212,     -7150,     32433,      3861,      7862
 22604, 2284872, 23251,  558,    307228,    271364,    -24361,     54712,     21249,    200519, 22685, 2286123, 22960,  558,     -9530,     41807,     -8760,     36697,     -1416,     19861
 22610, 2284309, 23235,  558,    287464,    252496,    -10953,     71086,     67752,    244013, 22676, 2286480, 22979,  558,    -14644,     39929,    -12538,     35699,    -11967,     16945
 22612, 2284136, 23246,  557,    272798,    264137,     15028,     59749,    112139,    215586, 22690, 2287304, 22985,  558,    -14519,     32192,    -12460,     30389,    -10404,      3494
 22628, 2285496, 23256,  558,    279892,    293113,      3118,     33086,     86821,    146474, 22681, 2286427, 22983,  558,     -8317,     32399,     -8069,     30542,       702,      3127
