 31551, 3310841, 34708,  808,     -6662,    124191,    -80321,     64999,    -51190,    246039, 29134, 3032216, 31565,  741,    -24328,     13726,    -22628,     13014,     -5700,      -827
 27199, 2824474, 29464,  689,     33357,    114861,    -54803,    122823,     52174,    334307, 25557, 2645757, 27279,  646,    -19940,     30394,    -18638,     26486,     -3558,     14313
 24185, 2498570, 25979,  610,     63118,    145556,    -13847,    112675,    180820,    257776, 22985, 2365452, 24294,  578,    -17970,     35459,    -15568,     32067,    -12826,     10872
 22308, 2269535, 23365,  555,    126202,    103243,       483,    149746,    205916,    289751, 22420, 2270671, 22982,  555,    -12034,     42743,    -10482,     37379,     -6921,     19548
 22653, 2295918, 23313,  560,     78435,    120249,     35887,    136127,    288771,    259821, 22690, 2289068, 23101,  559,    -14094,     34178,    -12015,     31937,    -10933,      5836
 22527, 2278435, 23197,  557,     87296,    125893,     31229,    129539,    290087,    241730, 22703, 2287401, 22995,  559,     -8160,     33103,     -8026,     30576,       655,      3397
 22645, 2286557, 23260,  558,    121169,    132948,     -2366,    126165,    209223,    234637, 22682, 2285210, 22968,  558,     -5170,     36397,     -6141,     32933,      4755,     10815
 22604, 2283362, 23245,  557,    125737,    106619,       250,    150033,    200734,    291866, 22702, 2286722, 22974,  558,    -10772,     41896,     -9469,     37112,     -4754,     20587
 22623, 2285334, 23251,  558,     98625,     95749,     21427,    161948,    252529,    316264, 22691, 2285971, 22987,  558,    -13671,     41173,    -11596,     36638,    -10392,     18923
 22615, 2283164, 23235,  557,     87797,    106905,     31842,    149791,    290066,    288253, 22706, 2286642, 22979,  558,    -15334,     32966,    -12882,     30770,    -11412,      4236
 22617, 2283791, 23250,  557,    100349,    139904,     25564,    122172,    258478,    221465, 22688, 2287398, 22989,  559,     -7358,     34667,     -7780,     31665,      2137,      5493
 22616, 2284506, 23258,  558,    126825,    131992,       153,    130286,    197979,    243314, 22696, 2286315, 22984,  558,     -6517,     39148,     -6741,     34615,      3545,     15279
 22634, 2285258, 23263,  557,    122515,    101905,      4877,    155705,    210599,    304147, 22696, 2286420, 22977,  558,    -10408,     42316,     -9815,     37337,     -4146,     20624
 22614, 2283387, 23226,  558,     94746,     97083,     27347,    160599,    264411,    309890, 22698, 2286872, 22983,  558,    -16685,     35583,    -13859,     33107,    -13900,      9192
 22636, 2285735, 23255,  558,     87270,    127796,     34225,    131049,    290389,    246777, 22695, 2287664, 22979,  558,     -9855,     31432,     -9327,     30298,     -3090,      2258
 22608, 2283814, 23224,  557,    122856,    133579,      2672,    123960,    216642,    230050, 22674, 2286204, 22984,  559,     -5713,     38745,     -6383,     34583,      4823,     13619
 22646, 2286131, 23272,  558,    129175,    115936,     -2804,    144580,    191205,    275287, 22711, 2287342, 22990,  558,     -7037,     40752,     -7300,     36546,      2840,     17520
 22608, 2282478, 23224,  557,    102962,     98510,     21318,    161312,    247873,    311678, 22708, 2296305, 23301,  560,    -15386,     36713,    -12726,     33621,    -12533,     11594
 23159, 2407472, 25103,  588,     95864,    114602,    -14219,    148005,    175671,    320360, 24747, 2577260, 26710,  629,    -16887,     26474,    -16355,     24385,     -1001,      4098
 26727, 2760142, 28488,  674,     24131,    120051,    -35613,    127048,    107459,    334720, 28218, 2913617, 30276,  712,    -29321,     22140,    -25994,     19405,    -15528,      9256
 30260, 3174796, 33412,  775,     -3687,    138835,    -70216,     72663,    -19690,    238105, 33077, 3470187, 36438,  847,    -26768,      4263,    -24719,      4414,     -8216,     -4088
 36630, 3888773, 41466,  949,    -72254,    136680,    -69444,     84380,    -76878,     85996, 41188, 4303424, 43993, 1051,    -23667,     -3452,    -21423,     -3274,     -8342,     -3529
 41457, 4204927, 43158, 1026,    -99647,    119063,    -65407,     80632,    -50107,     68629, 42076, 4238387, 42709, 1034,    -24931,     -3240,    -22273,     -2319,    -10034,     -3018
 42016, 4235317, 42806, 1034,   -101630,    113903,    -66650,     85528,    -51516,     73746, 42089, 4224497, 42460, 1032,    -25473,     -2571,    -22673,     -2269,    -10787,     -2652
 42130, 4242377, 42818, 1035,   -101794,    116047,    -65318,     81732,    -51573,     69254, 42026, 4219859, 42424, 1030,    -25119,     -1515,    -22441,     -1446,    -10557,     -1210
 42131, 4244913, 42865, 1036,    -97133,    111511,    -68583,     84026,    -57449,     78121, 42022, 4223136, 42438, 1031,    -25634,      -939,    -23285,     -1258,    -11803,       628
 42135, 4244726, 42830, 1036,    -98109,    109313,    -67681,     86149,    -57824,     81490, 42041, 4220768, 42433, 1030,    -24043,     -1239,    -21699,     -1498,     -8921,       333
 42123, 4240409, 42809, 1035,    -93453,    104399,    -71060,     90562,    -63730,     93199, 37590, 4049402, 42347,  989,    -24424,      1649,    -22355,      1054,     -8279,      1734
 33828, 3554030, 37774,  867,    -50709,    155030,    -61288,    125603,    -76268,    121171, 31003, 3245599, 33852,  792,    -24921,     13991,    -23192,     12446,     -5118,      7502
 28703, 2990358, 31294,  730,    -15284,    192670,      2528,    160068,      9136,    155047, 26929, 2783736, 28809,  679,    -26906,     24848,    -24113,     22134,    -13162,     10822
 25228, 2613144, 27235,  638,     78263,    222537,     22783,    152088,     -6415,    129075, 23928, 2466194, 25354,  602,    -17279,     28029,    -15974,     26406,     -5569,      2300
 22677, 2346317, 24350,  573,    117945,    182582,     96751,    178429,     88321,    194384, 22362, 2259850, 22897,  552,     -6624,     42183,     -6605,     37267,      1536,     19589
 22339, 2272346, 23261,  555,    143549,    173824,    105050,    173286,     98410,    198168, 22785, 2298500, 23135,  561,    -17207,     35829,    -14288,     32652,    -14164,      9495
 22595, 2284732, 23307,  558,    124500,    190873,    123399,    159702,    130463,    160375, 22650, 2281918, 22976,  558,    -14720,     33997,    -12142,     31202,    -10752,      4703
 22632, 2286376, 23264,  559,    130212,    214387,    112658,    139550,    105797,    109892, 22693, 2288101, 22993,  559,     -8615,     33098,     -8396,     31051,       140,      3777
 22602, 2282926, 23250,  558,    160469,    205007,     87722,    145866,     44785,    127228, 22692, 2286308, 22976,  558,     -6817,     39410,     -6985,     35079,      3206,     15961
 22620, 2285855, 23250,  558,    159539,    179714,     87960,    169788,     46194,    184717, 22687, 2286422, 22992,  558,    -11838,     41641,    -10302,     36907,     -6597,     20254
 22613, 2283687, 23249,  558,    126958,    180628,    114422,    168513,    124585,    184174, 22692, 2286686, 22982,  558,    -15945,     35461,    -13378,     32949,    -13412,      9322
 22619, 2283029, 23226,  557,    126193,    203442,    122742,    150965,    127462,    139167, 22685, 2286531, 23011,  558,    -10588,     32078,     -9591,     30786,     -3974,      2694
 22628, 2285619, 23253,  558,    154148,    216578,     96780,    135903,     65957,    107135, 22696, 2285865, 22980,  558,     -7153,     33516,     -7534,     31247,      2325,      4885
 22590, 2282358, 23238,  557,    166095,    201520,     84924,    150245,     37293,    141439, 22705, 2287322, 22990,  558,    -10280,     41411,     -9274,     36901,     -2680,     20099
 22631, 2286478, 23236,  558,    146214,    173757,     97889,    177787,     71878,    203806, 22682, 2286209, 22977,  558,    -13888,     40835,    -12251,     36525,    -10148,     19176
 22601, 2283319, 23241,  558,    126664,    183082,    117566,    166053,    129016,    178573, 22699, 2286826, 22982,  558,    -14421,     33390,    -12479,     31308,    -11729,      5260
 22631, 2284451, 23249,  558,    135634,    215069,    114110,    139800,    106418,    111942, 22704, 2287536, 22990,  558,     -7458,     32584,     -7398,     31115,      1646,      4406
 22617, 2283267, 23247,  557,    168492,    201939,     86137,    149406,     37940,    138715, 22690, 2286477, 22978,  559,     -8434,     42122,     -8262,     36395,       653,     19138
 22633, 2285090, 23243,  558,    159965,    176624,     92482,    173432,     54520,    195565, 22709, 2286677, 22980,  558,    -12587,     40806,    -10926,     36592,     -7513,     19866
 22662, 2310002, 23928,  564,    119578,    173479,    107004,    176531,    103024,    197389, 23420, 2429871, 25307,  594,    -15486,     38159,    -14061,     33538,     -4324,     17822
 25133, 2631173, 27456,  642,     50653,    227775,     49054,    155524,     45826,    129133, 26934, 2782397, 28609,  679,    -28634,     21168,    -24986,     19586,    -15282,      3030
 28554, 2971844, 31059,  726,     17182,    199942,    -24156,    157237,    -51690,    152791, 30768, 3225098, 33807,  788,    -23755,     14532,    -22499,     12131,     -3270,      6654
